timestamp,username,src_ip,auth_method,outcome
2025-10-06T00:53:57.606025,bob-user,10.153.215.231,Kerberos,SUCCESS
2025-10-21T09:55:37.606025,bob-user,192.168.125.244,Kerberos,SUCCESS
2025-10-04T16:38:49.606025,frank.admin,192.168.122.242,NTLM,SUCCESS
2025-10-10T17:04:33.606025,jon.admin,10.27.47.230,Network,SUCCESS
2025-10-06T19:32:18.606025,bob,192.168.80.39,Kerberos,SUCCESS
2025-10-07T22:31:26.606025,jon.admin,172.29.133.182,RemoteInteractive,SUCCESS
2025-10-08T18:45:42.606025,dave01,10.188.10.111,RemoteInteractive,FAILURE
2025-10-22T05:26:02.606025,harry_svc,10.177.77.99,Interactive,SUCCESS
2025-10-23T21:45:38.606025,bob_svc,172.20.208.47,NTLM,SUCCESS
2025-10-03T15:41:27.606025,alice1,10.184.224.66,Kerberos,SUCCESS
2025-10-25T04:39:35.606025,jon.admin,192.168.6.88,Interactive,FAILURE
2025-10-10T11:49:06.606025,eva-user,172.23.53.252,NTLM,SUCCESS
2025-10-16T22:26:51.606025,dave_svc,172.28.188.119,Kerberos,SUCCESS
2025-10-18T23:27:40.606025,jon01,192.168.21.227,NTLM,SUCCESS
2025-10-02T10:46:47.606025,bob01,172.20.83.223,NTLM,SUCCESS
2025-10-01T15:19:07.606025,jon.admin,172.23.93.177,Network,SUCCESS
2025-10-02T19:22:50.606025,dave_svc,172.25.207.11,Kerberos,SUCCESS
2025-10-02T20:19:30.606025,frank.admin,192.168.227.203,Interactive,SUCCESS
2025-10-10T17:13:46.606025,dave.admin,192.168.242.63,Interactive,SUCCESS
2025-09-30T07:49:23.606025,eva-user,192.168.155.228,Kerberos,SUCCESS
2025-10-10T11:03:08.606025,jon.admin,172.26.233.222,Kerberos,SUCCESS
2025-10-07T02:46:26.606025,alice-user,192.168.196.239,Kerberos,SUCCESS
2025-10-09T20:55:30.606025,jon.admin,10.71.99.40,Network,SUCCESS
2025-10-15T06:46:25.606025,gina,172.27.190.73,Kerberos,SUCCESS
2025-10-06T10:03:23.606025,jon01,192.168.246.100,NTLM,SUCCESS
2025-10-04T14:10:37.606025,jon01,172.16.20.64,Network,SUCCESS
2025-10-13T05:50:24.606025,dave01,10.216.38.174,Kerberos,SUCCESS
2025-10-05T03:52:23.606025,eva1,172.21.74.87,NTLM,SUCCESS
2025-10-02T02:00:22.606025,bob,10.145.18.146,Network,SUCCESS
2025-10-18T19:43:14.606025,gina,172.19.194.176,Network,SUCCESS
2025-10-22T21:14:11.606025,bob,192.168.59.204,Interactive,SUCCESS
2025-10-12T23:23:56.606025,jon,192.168.24.72,NTLM,SUCCESS
2025-10-20T21:06:37.606025,bob,172.28.104.106,Kerberos,SUCCESS
2025-10-13T10:20:54.606025,bob,10.103.136.19,Interactive,SUCCESS
2025-10-21T04:38:05.606025,bob1,172.22.201.213,NTLM,SUCCESS
2025-10-01T14:30:39.606025,frank.admin,10.27.111.12,Kerberos,SUCCESS
2025-10-23T22:37:58.606025,dave_svc,192.168.28.81,Network,SUCCESS
2025-10-14T23:12:26.606025,ida1,10.223.249.167,Kerberos,SUCCESS
2025-10-06T23:42:04.606025,alice,172.21.120.75,NTLM,SUCCESS
2025-10-16T11:56:03.606025,bob,192.168.32.168,NTLM,SUCCESS
2025-10-24T13:18:29.606025,jon.admin,172.26.167.193,Interactive,SUCCESS
2025-10-12T06:04:02.606025,alice,10.221.77.234,NTLM,SUCCESS
2025-10-05T04:39:34.606025,jon.admin,172.23.38.160,NTLM,SUCCESS
2025-10-03T02:26:51.606025,bob-user,10.16.179.45,Interactive,SUCCESS
2025-10-13T14:35:52.606025,jon1,172.18.111.233,Kerberos,SUCCESS
2025-10-23T15:56:07.606025,ida01,172.30.168.26,Network,SUCCESS
2025-10-02T10:39:03.606025,jon.admin,172.31.106.212,RemoteInteractive,SUCCESS
2025-10-23T05:05:08.606025,jon.admin,192.168.31.181,NTLM,SUCCESS
2025-10-08T07:24:36.606025,eva1,10.227.83.89,Kerberos,SUCCESS
2025-10-08T18:28:20.606025,ida1,192.168.247.55,Interactive,SUCCESS
2025-10-18T10:19:12.606025,bob,192.168.97.5,Interactive,SUCCESS
2025-10-07T01:35:18.606025,eva-user,192.168.175.45,Interactive,SUCCESS
2025-10-11T04:22:58.606025,bob01,192.168.255.88,Kerberos,SUCCESS
2025-10-22T02:37:35.606025,bob,172.29.148.194,Kerberos,SUCCESS
2025-10-10T06:39:10.606025,gina.admin,10.75.103.49,RemoteInteractive,SUCCESS
2025-10-15T09:37:56.606025,jon1,10.137.131.204,Kerberos,SUCCESS
2025-10-02T12:09:53.606025,eva1,172.29.48.119,Interactive,SUCCESS
2025-10-22T17:19:10.606025,bob,10.18.58.27,Interactive,SUCCESS
2025-10-12T21:40:12.606025,bob_svc,172.20.183.47,Kerberos,SUCCESS
2025-10-03T08:22:53.606025,frank.admin,172.20.37.204,NTLM,SUCCESS
2025-10-23T13:23:29.606025,alice,172.18.74.171,NTLM,SUCCESS
2025-10-11T12:39:24.606025,gina,192.168.13.92,NTLM,SUCCESS
2025-10-01T14:50:13.606025,gina,192.168.248.201,NTLM,SUCCESS
2025-10-12T16:28:24.606025,dave1,192.168.59.76,NTLM,SUCCESS
2025-10-02T02:43:42.606025,gina,10.168.224.87,NTLM,FAILURE
2025-10-07T17:39:23.606025,alice-user,172.29.169.139,Kerberos,SUCCESS
2025-10-11T10:05:19.606025,bob,172.22.134.180,RemoteInteractive,SUCCESS
2025-10-12T11:12:01.606025,dave_svc,10.8.164.66,Interactive,SUCCESS
2025-10-10T15:14:13.606025,jon.admin,172.21.246.143,Interactive,SUCCESS
2025-10-05T22:05:45.606025,alice-user,192.168.209.93,NTLM,SUCCESS
2025-10-04T17:33:13.606025,jon01,192.168.207.194,Interactive,SUCCESS
2025-10-20T16:48:37.606025,bob-user,172.29.174.113,Kerberos,SUCCESS
2025-10-10T07:04:33.606025,jon,192.168.94.169,Interactive,SUCCESS
2025-10-20T00:59:10.606025,bob_svc,10.251.241.189,Kerberos,SUCCESS
2025-10-14T23:17:47.606025,bob,10.109.161.6,Interactive,SUCCESS
2025-10-07T10:04:39.606025,bob01,172.22.238.219,Network,SUCCESS
2025-10-01T09:43:01.606025,jon,10.154.72.68,Kerberos,SUCCESS
2025-10-12T06:37:27.606025,gina.admin,172.22.34.146,Kerberos,SUCCESS
2025-10-07T14:48:31.606025,dave_svc,172.26.121.135,RemoteInteractive,SUCCESS
2025-10-13T07:38:51.606025,bob_svc,10.200.129.214,Kerberos,SUCCESS
2025-10-16T07:13:10.606025,dave_svc,192.168.140.49,Interactive,SUCCESS
2025-10-02T19:02:45.606025,bob_svc,172.17.187.178,Kerberos,SUCCESS
2025-10-03T18:10:49.606025,eva1,172.28.71.58,Interactive,SUCCESS
2025-10-09T14:02:58.606025,jon1,10.134.68.143,Interactive,SUCCESS
2025-10-13T13:20:48.606025,eva-user,10.218.206.6,NTLM,SUCCESS
2025-10-16T12:27:34.606025,jon1,192.168.247.29,Kerberos,SUCCESS
2025-10-17T12:54:44.606025,ida,192.168.234.71,NTLM,SUCCESS
2025-10-08T20:46:14.606025,eva-user,10.10.70.98,Interactive,SUCCESS
2025-10-05T19:28:48.606025,jon01,192.168.69.101,Kerberos,SUCCESS
2025-10-20T19:58:26.606025,bob,172.19.163.162,Network,SUCCESS
2025-10-13T02:30:50.606025,jon.admin,192.168.150.7,Network,FAILURE
2025-10-13T07:04:29.606025,dave1,10.112.137.89,Kerberos,SUCCESS
2025-10-01T03:24:28.606025,eva-user,192.168.177.58,RemoteInteractive,SUCCESS
2025-10-13T10:53:01.606025,alice1,192.168.117.152,Kerberos,SUCCESS
2025-10-05T00:17:32.606025,dave1,192.168.211.249,Interactive,SUCCESS
2025-10-20T19:09:11.606025,jon01,10.38.226.207,RemoteInteractive,SUCCESS
2025-09-30T10:02:13.606025,jon.admin,10.163.173.49,RemoteInteractive,SUCCESS
2025-10-05T11:28:00.606025,eva-user,10.96.207.208,NTLM,SUCCESS
2025-10-09T08:14:17.606025,dave01,172.22.2.229,Interactive,SUCCESS
2025-10-06T15:26:43.606025,ida1,172.27.121.167,Kerberos,SUCCESS
2025-10-13T11:03:39.606025,bob,192.168.174.38,Kerberos,SUCCESS
2025-10-24T09:43:22.606025,ida,10.121.177.252,Kerberos,SUCCESS
2025-10-08T01:04:59.606025,bob1,10.255.243.83,Interactive,SUCCESS
2025-10-03T14:04:51.606025,bob_svc,192.168.116.219,NTLM,SUCCESS
2025-10-18T12:57:12.606025,alice,172.28.142.19,Interactive,SUCCESS
2025-10-15T17:17:21.606025,ida1,172.22.243.30,Kerberos,FAILURE
2025-10-17T03:02:16.606025,ida,192.168.203.52,RemoteInteractive,SUCCESS
2025-10-25T02:51:49.606025,eva1,172.29.153.27,Kerberos,SUCCESS
2025-10-03T03:54:10.606025,alice,10.14.79.165,NTLM,SUCCESS
2025-10-04T00:15:53.606025,dave.admin,192.168.179.48,Interactive,SUCCESS
2025-10-21T15:50:39.606025,bob-user,172.16.227.223,Interactive,SUCCESS
2025-10-03T22:29:42.606025,alice-user,192.168.11.7,Kerberos,SUCCESS
2025-10-14T23:24:31.606025,jon.admin,172.21.217.39,Kerberos,SUCCESS
2025-10-07T07:22:21.606025,dave01,10.114.140.232,Interactive,SUCCESS
2025-10-03T08:33:13.606025,ida1,172.25.209.84,RemoteInteractive,SUCCESS
2025-10-23T17:58:08.606025,jon1,10.174.247.188,RemoteInteractive,SUCCESS
2025-10-07T06:02:40.606025,bob,192.168.214.113,NTLM,SUCCESS
2025-10-06T07:19:02.606025,jon1,192.168.148.144,Network,SUCCESS
2025-10-07T19:14:12.606025,jon.admin,192.168.239.101,Kerberos,SUCCESS
2025-10-22T13:43:23.606025,eva1,172.17.75.156,Network,SUCCESS
2025-10-12T14:34:08.606025,ida01,172.18.143.98,Interactive,SUCCESS
2025-09-30T12:04:29.606025,alice1,192.168.60.150,Interactive,SUCCESS
2025-10-03T22:17:05.606025,jon.admin,192.168.241.79,Interactive,FAILURE
2025-10-22T03:44:27.606025,gina.admin,172.18.163.238,Kerberos,SUCCESS
2025-10-16T17:48:22.606025,ida,172.16.49.124,NTLM,SUCCESS
2025-10-23T10:47:38.606025,jon01,10.120.233.223,RemoteInteractive,SUCCESS
2025-10-19T15:58:43.606025,eva1,192.168.76.89,Kerberos,SUCCESS
2025-10-09T11:56:43.606025,jon.admin,10.167.126.14,Interactive,SUCCESS
2025-10-02T07:21:39.606025,dave01,172.19.238.110,Kerberos,SUCCESS
2025-10-17T14:12:31.606025,bob,10.195.195.245,NTLM,SUCCESS
2025-10-07T00:42:05.606025,alice,172.26.50.9,NTLM,SUCCESS
2025-10-16T11:19:55.606025,bob1,192.168.38.205,NTLM,SUCCESS
2025-10-17T17:47:44.606025,ida1,172.17.46.94,Kerberos,SUCCESS
2025-10-14T13:29:51.606025,bob1,172.21.89.206,Kerberos,SUCCESS
2025-10-12T04:21:40.606025,ida1,172.27.216.67,NTLM,SUCCESS
2025-10-25T05:07:56.606025,jon.admin,192.168.161.229,Network,SUCCESS
2025-10-18T23:31:57.606025,jon01,10.255.100.6,Network,SUCCESS
2025-10-03T15:08:13.606025,dave_svc,10.176.101.240,Interactive,SUCCESS
2025-10-03T12:00:28.606025,bob01,172.19.226.88,Interactive,SUCCESS
2025-10-12T06:31:47.606025,alice,172.21.230.58,Interactive,SUCCESS
2025-10-08T10:06:04.606025,dave1,172.22.53.54,Interactive,SUCCESS
2025-10-21T20:54:27.606025,eva1,10.193.103.238,NTLM,SUCCESS
2025-10-11T02:17:40.606025,bob_svc,10.40.107.95,NTLM,SUCCESS
2025-10-07T18:15:14.606025,gina,10.69.8.35,Kerberos,SUCCESS
2025-10-17T06:47:26.606025,jon.admin,10.184.209.142,RemoteInteractive,SUCCESS
2025-10-22T12:59:08.606025,jon01,172.30.146.71,Network,SUCCESS
2025-10-01T08:49:41.606025,ida1,10.137.174.144,Kerberos,SUCCESS
2025-10-01T02:29:23.606025,jon,192.168.63.180,Kerberos,SUCCESS
2025-10-08T21:06:20.606025,eva1,172.23.132.2,Kerberos,SUCCESS
2025-10-03T08:47:11.606025,ida01,172.27.5.82,NTLM,SUCCESS
2025-10-01T12:31:30.606025,bob,10.133.165.15,Interactive,SUCCESS
2025-10-01T06:17:21.606025,frank.admin,172.30.79.178,Interactive,SUCCESS
2025-09-30T22:16:49.606025,bob,172.16.191.220,NTLM,SUCCESS
2025-10-01T21:20:08.606025,bob1,192.168.22.145,Network,SUCCESS
2025-10-02T01:07:12.606025,gina,192.168.18.137,Interactive,SUCCESS
2025-10-13T05:50:27.606025,bob,192.168.30.64,Interactive,SUCCESS
2025-10-13T12:02:09.606025,alice-user,10.92.74.26,RemoteInteractive,SUCCESS
2025-10-20T06:18:48.606025,dave01,10.66.214.123,Interactive,SUCCESS
2025-10-05T19:53:31.606025,bob,10.124.38.46,Kerberos,SUCCESS
2025-10-15T14:18:54.606025,dave_svc,172.16.123.144,Network,SUCCESS
2025-10-11T07:02:44.606025,gina.admin,172.27.219.229,NTLM,SUCCESS
2025-10-17T02:14:19.606025,bob,172.24.233.217,Kerberos,SUCCESS
2025-10-09T01:14:49.606025,ida01,192.168.60.33,NTLM,SUCCESS
2025-10-18T03:00:22.606025,eva1,172.29.70.96,Kerberos,SUCCESS
2025-10-24T16:56:18.606025,alice-user,192.168.244.162,RemoteInteractive,SUCCESS
2025-10-17T04:02:44.606025,jon.admin,10.168.50.155,Interactive,SUCCESS
2025-10-11T04:19:30.606025,dave.admin,10.247.243.121,Kerberos,SUCCESS
2025-10-14T07:15:00.606025,dave1,10.159.204.159,NTLM,SUCCESS
2025-10-24T06:16:49.606025,alice,172.24.66.231,Kerberos,FAILURE
2025-10-12T08:49:00.606025,jon01,10.34.193.35,NTLM,SUCCESS
2025-10-09T00:01:12.606025,bob-user,172.23.69.49,NTLM,SUCCESS
2025-10-21T15:01:31.606025,dave1,10.104.244.53,Interactive,SUCCESS
2025-10-15T01:18:53.606025,dave.admin,172.27.114.154,Kerberos,SUCCESS
2025-10-15T07:49:57.606025,dave_svc,172.24.240.205,Kerberos,SUCCESS
2025-10-06T16:31:55.606025,eva1,10.76.232.45,Kerberos,SUCCESS
2025-10-23T18:29:52.606025,alice1,172.30.40.245,Interactive,SUCCESS
2025-10-21T09:39:49.606025,bob,192.168.6.94,Kerberos,SUCCESS
2025-10-02T06:57:48.606025,eva1,192.168.141.176,NTLM,SUCCESS
2025-10-18T23:58:59.606025,bob01,192.168.85.225,NTLM,SUCCESS
2025-10-02T09:30:29.606025,dave01,192.168.234.241,Interactive,SUCCESS
2025-10-20T11:11:41.606025,bob01,172.24.227.12,Kerberos,SUCCESS
2025-10-08T11:38:57.606025,bob-user,192.168.87.18,Kerberos,SUCCESS
2025-10-05T13:24:36.606025,gina.admin,172.18.41.83,Interactive,SUCCESS
2025-10-15T06:59:09.606025,gina,172.28.211.124,Interactive,SUCCESS
2025-10-18T02:50:38.606025,jon.admin,192.168.21.225,Kerberos,SUCCESS
2025-10-09T21:27:45.606025,bob_svc,10.227.52.29,Network,SUCCESS
2025-10-25T03:36:56.606025,jon1,10.0.114.7,NTLM,SUCCESS
2025-10-15T19:27:43.606025,bob01,10.139.76.41,Kerberos,SUCCESS
2025-10-04T00:20:18.606025,gina,172.21.87.89,Kerberos,SUCCESS
2025-10-02T17:39:32.606025,jon01,172.24.201.176,Kerberos,SUCCESS
2025-10-24T19:37:16.606025,ida1,10.216.7.49,NTLM,SUCCESS
2025-10-16T23:06:36.606025,alice,172.31.128.232,Network,SUCCESS
2025-10-21T14:04:38.606025,bob,172.20.37.84,Network,SUCCESS
2025-10-24T06:38:44.606025,bob,192.168.95.16,Kerberos,SUCCESS
2025-10-20T16:29:00.606025,jon01,10.186.235.9,Kerberos,SUCCESS
2025-10-16T15:31:46.606025,jon.admin,172.29.188.206,Kerberos,SUCCESS
2025-10-05T11:42:11.606025,eva-user,10.112.127.119,Network,SUCCESS
2025-10-01T21:59:57.606025,ida,10.237.215.65,Kerberos,SUCCESS
2025-10-11T10:40:23.606025,bob,192.168.117.71,Kerberos,SUCCESS
2025-10-08T11:58:47.606025,jon.admin,192.168.115.45,NTLM,SUCCESS
2025-10-12T17:19:47.606025,gina,10.152.254.238,Network,SUCCESS
2025-10-09T20:37:05.606025,bob,172.19.54.194,Kerberos,SUCCESS
2025-10-24T04:33:06.606025,dave1,192.168.27.39,NTLM,SUCCESS
2025-09-30T22:59:03.606025,jon,10.237.104.91,Interactive,SUCCESS
2025-10-18T10:54:51.606025,jon.admin,192.168.12.180,Interactive,SUCCESS
2025-10-12T08:57:37.606025,bob_svc,192.168.113.156,RemoteInteractive,SUCCESS
2025-10-22T19:57:54.606025,alice1,172.26.233.97,Kerberos,SUCCESS
2025-10-17T18:03:32.606025,eva1,10.109.207.73,Interactive,SUCCESS
2025-10-19T00:37:45.606025,ida,172.23.196.176,RemoteInteractive,SUCCESS
2025-09-30T10:40:16.606025,gina.admin,10.198.80.39,NTLM,SUCCESS
2025-10-18T11:05:30.606025,dave.admin,10.203.72.149,Kerberos,SUCCESS
2025-10-12T12:51:52.606025,ida1,172.28.111.199,NTLM,SUCCESS
2025-10-15T08:35:53.606025,dave.admin,172.26.119.146,Interactive,SUCCESS
2025-10-15T13:03:46.606025,jon01,172.30.252.246,NTLM,SUCCESS
2025-10-02T18:35:05.606025,jon,192.168.214.64,Network,SUCCESS
2025-10-06T01:35:17.606025,jon01,10.231.219.247,RemoteInteractive,SUCCESS
2025-10-16T10:07:07.606025,dave01,10.40.177.14,NTLM,SUCCESS
2025-10-07T19:52:31.606025,ida1,10.169.148.108,Kerberos,SUCCESS
2025-10-19T19:48:52.606025,eva1,192.168.127.3,Interactive,SUCCESS
2025-10-05T15:54:11.606025,jon.admin,192.168.199.198,NTLM,SUCCESS
2025-10-12T01:54:56.606025,dave01,10.74.89.202,Interactive,SUCCESS
2025-10-06T08:58:10.606025,alice1,192.168.2.117,Kerberos,SUCCESS
2025-10-07T16:46:40.606025,dave.admin,192.168.217.220,NTLM,SUCCESS
2025-10-09T23:43:46.606025,dave1,192.168.24.188,NTLM,SUCCESS
2025-10-04T14:37:23.606025,bob_svc,172.17.185.134,Kerberos,SUCCESS
2025-10-06T19:13:24.606025,dave.admin,10.230.137.53,Kerberos,SUCCESS
2025-10-17T06:01:19.606025,gina.admin,10.243.121.141,Kerberos,SUCCESS
2025-10-11T16:36:30.606025,bob01,192.168.55.108,Kerberos,SUCCESS
2025-10-08T10:02:34.606025,dave01,172.24.76.142,Kerberos,SUCCESS
2025-10-13T19:05:37.606025,bob,192.168.69.185,Network,SUCCESS
2025-10-22T06:15:51.606025,dave_svc,192.168.33.110,Interactive,SUCCESS
2025-10-08T19:36:41.606025,bob_svc,10.180.89.123,Kerberos,SUCCESS
2025-10-15T00:02:53.606025,jon.admin,192.168.44.245,Network,SUCCESS
2025-09-30T23:29:38.606025,bob,172.20.209.203,Kerberos,SUCCESS
2025-10-21T08:43:00.606025,ida01,172.20.222.46,Interactive,SUCCESS
2025-10-07T22:39:53.606025,eva1,10.97.209.179,Kerberos,SUCCESS
2025-10-04T14:15:31.606025,gina,192.168.72.251,Kerberos,SUCCESS
2025-10-20T04:52:37.606025,dave01,172.26.23.246,Interactive,SUCCESS
2025-10-19T04:22:42.606025,dave01,192.168.32.246,RemoteInteractive,SUCCESS
2025-10-09T00:49:08.606025,bob_svc,172.17.42.107,RemoteInteractive,SUCCESS
2025-10-23T03:44:02.606025,eva1,192.168.61.242,NTLM,SUCCESS
2025-10-02T09:10:14.606025,gina.admin,172.19.135.41,Kerberos,SUCCESS
2025-10-08T23:11:49.606025,bob01,172.26.0.157,Kerberos,SUCCESS
2025-10-01T12:56:29.606025,ida1,192.168.57.178,Interactive,FAILURE
2025-10-18T21:21:23.606025,eva-user,192.168.154.156,Kerberos,SUCCESS
2025-10-18T19:08:37.606025,bob,192.168.241.227,NTLM,SUCCESS
2025-10-18T05:05:07.606025,alice1,172.28.188.2,Kerberos,SUCCESS
2025-10-04T06:58:15.606025,ida,192.168.178.56,NTLM,SUCCESS
2025-10-03T15:32:18.606025,dave1,10.1.122.17,Interactive,FAILURE
2025-10-16T14:39:56.606025,frank.admin,172.23.157.108,Interactive,SUCCESS
2025-10-21T15:43:20.606025,jon.admin,192.168.64.33,Kerberos,SUCCESS
2025-10-19T07:52:05.606025,jon.admin,192.168.166.154,NTLM,SUCCESS
2025-10-03T22:13:36.606025,eva-user,10.211.70.216,Interactive,SUCCESS
2025-10-02T09:44:11.606025,eva-user,192.168.24.196,RemoteInteractive,SUCCESS
2025-10-11T19:10:36.606025,alice1,172.19.203.121,Kerberos,SUCCESS
2025-10-20T22:35:23.606025,bob,192.168.91.48,NTLM,SUCCESS
2025-10-25T03:34:56.606025,jon.admin,172.25.152.176,NTLM,FAILURE
2025-10-16T03:52:11.606025,jon1,192.168.87.17,NTLM,SUCCESS
2025-09-30T13:23:51.606025,dave01,10.181.16.249,NTLM,SUCCESS
2025-10-14T13:23:17.606025,gina,10.154.164.64,Interactive,SUCCESS
2025-10-19T13:02:00.606025,alice,10.164.23.84,RemoteInteractive,SUCCESS
2025-10-04T15:39:18.606025,jon.admin,192.168.22.55,NTLM,SUCCESS
2025-10-23T14:05:53.606025,bob1,192.168.166.14,Interactive,SUCCESS
2025-10-06T14:49:24.606025,jon01,10.54.248.50,NTLM,SUCCESS
2025-10-11T19:59:50.606025,gina.admin,192.168.152.201,Kerberos,SUCCESS
2025-10-20T16:35:39.606025,dave1,192.168.191.2,Kerberos,SUCCESS
2025-10-23T15:39:48.606025,dave.admin,10.246.31.56,NTLM,FAILURE
2025-10-15T18:36:29.606025,alice,172.16.62.32,Kerberos,SUCCESS
2025-10-11T20:34:44.606025,jon,192.168.199.52,Kerberos,SUCCESS
2025-10-08T22:43:38.606025,eva-user,10.173.174.176,NTLM,SUCCESS
2025-10-16T00:37:18.606025,frank.admin,10.49.109.122,Network,SUCCESS
2025-10-21T07:51:12.606025,bob,172.21.85.146,Kerberos,SUCCESS
2025-10-21T17:46:32.606025,harry_svc,172.24.77.42,Kerberos,SUCCESS
2025-10-17T14:19:40.606025,dave_svc,172.26.22.39,Kerberos,SUCCESS
2025-10-21T10:10:46.606025,frank.admin,192.168.196.77,NTLM,SUCCESS
2025-10-18T12:36:20.606025,bob01,192.168.130.93,Network,SUCCESS
2025-10-18T01:13:37.606025,bob,10.128.192.250,Network,SUCCESS
2025-10-25T07:33:49.606025,frank.admin,172.29.125.5,RemoteInteractive,SUCCESS
2025-10-14T16:29:47.606025,alice1,192.168.8.24,Kerberos,SUCCESS
2025-10-18T19:05:47.606025,dave_svc,10.155.156.84,NTLM,SUCCESS
2025-09-30T08:58:53.606025,eva-user,192.168.241.3,RemoteInteractive,SUCCESS
2025-10-23T01:11:17.606025,dave01,10.198.84.216,Interactive,SUCCESS
2025-10-16T02:56:23.606025,gina,192.168.167.251,Interactive,SUCCESS
2025-10-11T04:27:39.606025,jon.admin,172.21.142.201,Kerberos,SUCCESS
2025-10-07T00:41:31.606025,bob,172.26.100.41,Kerberos,SUCCESS
2025-09-30T14:35:05.606025,ida,172.24.57.204,Interactive,SUCCESS
2025-10-10T22:06:04.606025,gina,192.168.52.82,NTLM,SUCCESS
2025-10-14T22:38:51.606025,jon.admin,10.219.222.130,NTLM,SUCCESS
2025-10-04T07:20:46.606025,frank.admin,10.112.81.32,Kerberos,SUCCESS
2025-09-30T16:09:26.606025,dave_svc,10.10.28.182,Interactive,SUCCESS
2025-10-01T15:42:42.606025,bob-user,192.168.126.146,Interactive,SUCCESS
2025-10-17T21:30:59.606025,alice1,10.84.54.169,RemoteInteractive,SUCCESS
2025-10-13T07:01:59.606025,gina,192.168.239.192,NTLM,SUCCESS
2025-10-22T07:31:39.606025,ida1,192.168.66.55,RemoteInteractive,SUCCESS
2025-10-17T07:19:56.606025,bob,10.91.158.103,RemoteInteractive,SUCCESS
2025-10-01T23:59:16.606025,dave_svc,192.168.86.108,NTLM,SUCCESS
2025-10-08T22:47:32.606025,eva1,192.168.165.182,NTLM,SUCCESS
2025-10-24T05:40:24.606025,frank.admin,192.168.101.247,NTLM,SUCCESS
2025-10-14T21:36:30.606025,bob,192.168.35.234,Kerberos,SUCCESS
2025-10-10T17:31:41.606025,bob-user,10.113.163.19,Interactive,SUCCESS
2025-10-19T15:32:23.606025,bob,10.70.255.49,NTLM,SUCCESS
2025-10-04T13:27:40.606025,bob-user,10.242.166.225,Interactive,SUCCESS
2025-10-18T09:33:01.606025,bob,172.25.143.216,Kerberos,SUCCESS
2025-10-05T11:57:03.606025,gina,172.25.138.183,Kerberos,SUCCESS
2025-10-18T05:01:18.606025,ida01,192.168.100.153,NTLM,SUCCESS
2025-10-09T00:24:55.606025,alice-user,10.206.17.14,NTLM,SUCCESS
2025-10-13T10:45:35.606025,alice1,192.168.123.65,Interactive,SUCCESS
2025-10-09T02:39:05.606025,harry_svc,192.168.58.170,Interactive,FAILURE
2025-10-02T06:07:11.606025,ida01,192.168.225.110,Interactive,SUCCESS
2025-10-12T05:47:06.606025,dave01,172.18.185.186,Kerberos,SUCCESS
2025-10-17T13:09:51.606025,eva-user,192.168.171.147,NTLM,SUCCESS
2025-10-22T17:41:56.606025,alice1,172.17.43.72,Interactive,SUCCESS
2025-10-12T23:57:47.606025,jon01,172.17.55.153,Kerberos,SUCCESS
2025-10-06T21:24:22.606025,bob_svc,10.19.233.200,NTLM,SUCCESS
2025-10-21T16:40:38.606025,frank.admin,10.6.151.63,Network,SUCCESS
2025-10-10T08:58:44.606025,dave01,192.168.100.85,NTLM,SUCCESS
2025-10-22T18:50:28.606025,jon1,10.52.53.82,Kerberos,SUCCESS
2025-10-08T13:23:14.606025,jon01,172.23.47.108,Network,SUCCESS
2025-10-22T19:11:00.606025,dave1,10.118.110.207,Interactive,SUCCESS
2025-10-07T03:15:30.606025,bob-user,172.17.186.220,Kerberos,FAILURE
2025-10-24T20:04:55.606025,gina,10.128.157.22,Network,SUCCESS
2025-10-23T07:34:31.606025,bob,172.28.28.238,NTLM,SUCCESS
2025-10-24T19:48:13.606025,bob1,192.168.234.93,RemoteInteractive,SUCCESS
2025-10-01T15:37:18.606025,ida1,172.23.41.244,Kerberos,SUCCESS
2025-10-04T22:31:21.606025,bob,10.67.115.133,Interactive,SUCCESS
2025-10-07T00:03:07.606025,eva1,172.24.127.246,NTLM,SUCCESS
2025-10-07T02:59:38.606025,alice-user,10.31.107.222,Interactive,SUCCESS
2025-10-06T19:08:55.606025,bob,192.168.248.99,NTLM,SUCCESS
2025-09-30T20:38:28.606025,dave1,192.168.239.99,Interactive,SUCCESS
2025-10-07T20:32:59.606025,harry_svc,10.111.131.53,Interactive,SUCCESS
2025-10-12T03:20:43.606025,alice,10.250.249.22,Interactive,SUCCESS
2025-10-05T21:24:18.606025,jon.admin,10.244.189.19,Kerberos,SUCCESS
2025-10-10T18:38:10.606025,gina.admin,172.31.105.245,Interactive,SUCCESS
2025-10-23T17:11:49.606025,bob,172.18.153.153,Kerberos,SUCCESS
2025-09-30T09:40:54.606025,ida1,172.18.185.197,RemoteInteractive,SUCCESS
2025-10-17T02:14:20.606025,eva1,10.176.244.34,NTLM,SUCCESS
2025-10-01T12:49:44.606025,dave01,172.28.15.171,NTLM,SUCCESS
2025-10-12T22:48:49.606025,alice1,192.168.40.18,NTLM,SUCCESS
2025-10-17T19:48:20.606025,frank.admin,10.215.116.36,RemoteInteractive,SUCCESS
2025-10-17T09:54:10.606025,jon.admin,10.53.66.161,NTLM,SUCCESS
2025-10-22T02:56:44.606025,dave.admin,192.168.70.149,Kerberos,SUCCESS
